# Bond length fluctuation mode variances (taking last 30% of steps)
# Tau Act p Variance
13 72 48 5.7713580272845183e-05
13 72 49 5.562628659170279e-05
13 72 50 5.5220012750111835e-05
13 72 51 5.525023838975999e-05
13 72 52 5.5151719132890695e-05
13 72 53 5.4433335009109e-05
13 72 54 5.457055318241503e-05
13 72 55 5.391908612523352e-05
13 72 56 5.285428081127701e-05
13 72 57 5.304564025928717e-05
13 72 58 5.282316013626288e-05
13 72 59 5.229405782602144e-05
13 72 60 5.1830564915604194e-05
13 72 61 5.004579921636705e-05
13 72 62 6.487552233066562e-05
13 72 63 1.4556319002214008e-32
13 80 0 0.012237265036794119
13 80 1 0.0016852632058185623
13 80 2 0.0025822059479601407
13 80 3 0.0013866765789155649
13 80 4 0.000865203501715149
13 80 5 0.0006109818159429285
13 80 6 0.0004643723442626762
13 80 7 0.0003787230586260383
13 80 8 0.00031700230835823384
13 80 9 0.00027391448513065564
13 80 10 0.00024547023812258943
13 80 11 0.00022055906890383037
13 80 12 0.00020242096256075802
13 80 13 0.0001909394576467402
13 80 14 0.00017887414858027315
13 80 15 0.0001641129081937813
13 80 16 0.00015541757264780516
13 80 17 0.00014694843128329599
13 80 18 0.00013807331616953712
13 80 19 0.00013359564641777589
13 80 20 0.0001250858224915382
13 80 21 0.00012188931627923856
13 80 22 0.0001168538470607217
13 80 23 0.00011207484887598627
13 80 24 0.00010766252264593638
13 80 25 0.00010604813299316603
13 80 26 0.00010197457110689892
13 80 27 0.00010080800349053986
13 80 28 9.749430491656172e-05
13 80 29 9.558025937855274e-05
13 80 30 9.50509563109545e-05
13 80 31 9.034717873022274e-05
13 80 32 9.015097271340915e-05
13 80 33 8.833709553694034e-05
13 80 34 8.781546735599891e-05
13 80 35 8.615028796078119e-05
13 80 36 8.398281033183711e-05
13 80 37 8.320257001093667e-05
13 80 38 8.36357797485732e-05
13 80 39 8.116074053777071e-05
13 80 40 8.058916468802386e-05
13 80 41 7.882198863585204e-05
13 80 42 7.888385224324288e-05
13 80 43 7.764507744867499e-05
13 80 44 7.666080419158304e-05
13 80 45 7.646516364130692e-05
13 80 46 7.534741222317962e-05
13 80 47 7.451732290592271e-05
13 80 48 7.459048682903564e-05
13 80 49 7.349994480458034e-05
13 80 50 7.319696698747075e-05
13 80 51 7.281817812134509e-05
13 80 52 7.296257623130732e-05
13 80 53 7.169967297454079e-05
13 80 54 7.051959847155924e-05
13 80 55 6.984730146951802e-05
13 80 56 6.947225838883214e-05
13 80 57 7.048781331722934e-05
13 80 58 6.897699649570389e-05
13 80 59 6.915130852482895e-05
13 80 60 6.68516444867094e-05
13 80 61 6.870397522420525e-05
13 80 62 8.64549202035009e-05
13 80 63 1.9000211205857877e-32
13 88 0 0.015470889059683357
13 88 1 0.0021811583259244887
13 88 2 0.0031742312413192216
13 88 3 0.0016998632041560742
13 88 4 0.0010243326209176842
13 88 5 0.000722272865140242
13 88 6 0.0005539814581641525
13 88 7 0.0004496382039738602
13 88 8 0.0003787946282675464
13 88 9 0.0003318179351748757
13 88 10 0.0002896006062589943
13 88 11 0.0002660313906899069
13 88 12 0.00024057911249490097
13 88 13 0.00022085137851014726
13 88 14 0.00020819656759889043
13 88 15 0.00019511630059640343
13 88 16 0.00018374978302165018
13 88 17 0.00017408070193632722
13 88 18 0.00016462260318876118
13 88 19 0.00015938335462489426
13 88 20 0.00015126113868766292
13 88 21 0.0001462262753304473
13 88 22 0.00014110344635055426
13 88 23 0.00013444008310723973
13 88 24 0.00013133692779288879
13 88 25 0.00012733739937873095
13 88 26 0.00012387508747372676
13 88 27 0.00012046030037440571
13 88 28 0.00011830180108168217
13 88 29 0.00011249358349678069
13 88 30 0.0001135957347763293
13 88 31 0.0001099810685488712
13 88 32 0.00010774447620687527
13 88 33 0.00010572098053990491
13 88 34 0.00010465888393620503
13 88 35 0.00010288489337174736
13 88 36 0.00010196613871819446
13 88 37 9.982147843156977e-05
13 88 38 9.829190339741739e-05
13 88 39 9.707213128480639e-05
13 88 40 9.668827508498538e-05
13 88 41 9.48719407056759e-05
13 88 42 9.514190633765006e-05
13 88 43 9.363415846612724e-05
13 88 44 9.283132461077627e-05
13 88 45 9.195612682963661e-05
13 88 46 8.930637452521507e-05
13 88 47 9.000144114286278e-05
13 88 48 8.828737573358216e-05
13 88 49 8.915674437070563e-05
13 88 50 8.811666834538451e-05
13 88 51 8.781727242477343e-05
13 88 52 8.803483814635079e-05
13 88 53 8.738294107284293e-05
13 88 54 8.790695829370575e-05
13 88 55 8.681352545736913e-05
13 88 56 8.460289314202147e-05
13 88 57 8.584021460188172e-05
13 88 58 8.576508787188422e-05
13 88 59 8.425439425744738e-05
13 88 60 8.365843158212737e-05
13 88 61 8.771593455006293e-05
13 88 62 0.0001051152380510495
13 88 63 2.3697960341161063e-32
13 96 0 0.01660272892017887
13 96 1 0.0028295934022223657
13 96 2 0.0034196171647260555
13 96 3 0.0021465636641142343
13 96 4 0.0011490094885259956
13 96 5 0.0008305418363883117
13 96 6 0.0006439278620064836
13 96 7 0.0005226695726245779
13 96 8 0.00043952356079315935
13 96 9 0.0003760922515570746
13 96 10 0.00033514275301650145
13 96 11 0.00030922577665439433
13 96 12 0.0002802510871257672
13 96 13 0.000262275358364762
13 96 14 0.00024058809449905682
13 96 15 0.00023466960749265434
13 96 16 0.00021266158831211807
13 96 17 0.00020270310348988473
13 96 18 0.00019100037321309157
13 96 19 0.0001864383435619022
13 96 20 0.00017366085407300003
13 96 21 0.00017017254702687184
13 96 22 0.00016237821996515313
13 96 23 0.0001574988204725624
13 96 24 0.0001540292143814351
13 96 25 0.00014835790155708794
13 96 26 0.00014516744805444386
13 96 27 0.0001411354805893959
13 96 28 0.0001393499017951938
13 96 29 0.00013425021822930885
13 96 30 0.00012988750210360508
13 96 31 0.00013095398363962592
13 96 32 0.00012818086729855853
13 96 33 0.00012520971508506374
13 96 34 0.0001234796964440674
13 96 35 0.00012210866982644675
13 96 36 0.00011925352542323501
13 96 37 0.0001161358833977344
13 96 38 0.0001158421323652682
13 96 39 0.00011432357377598775
13 96 40 0.00011448887960296744
13 96 41 0.00011204754959257376
13 96 42 0.00011190473645394627
13 96 43 0.00010832195108212282
13 96 44 0.00010744969844961158
13 96 45 0.0001054221977510541
13 96 46 0.00010532577392421936
13 96 47 0.00010587363710880582
13 96 48 0.00010558044317796967
13 96 49 0.00010371850621875544
13 96 50 0.00010408924005311695
13 96 51 0.00010303671461292197
13 96 52 0.00010381963323837767
13 96 53 0.00010243348501714923
13 96 54 0.00010220891096841398
13 96 55 0.00010194787583966027
13 96 56 0.0001015621554033221
13 96 57 0.0001033120827055401
13 96 58 9.959450410430644e-05
13 96 59 9.992786647173405e-05
13 96 60 9.693773874989756e-05
13 96 61 0.00010373999986436652
13 96 62 0.00012026400519933716
13 96 63 2.680722261971675e-32
13 104 0 0.016550653668100802
13 104 1 0.0033952031326630197
13 104 2 0.0035406394479297774
13 104 3 0.0025345698580138
13 104 4 0.0013302940863711256
13 104 5 0.0009319332697834566
13 104 6 0.0007462171302001147
13 104 7 0.0006070583797587595
13 104 8 0.0004972141861987586
13 104 9 0.0004369045724159614
13 104 10 0.000381827793862325
13 104 11 0.00034847669132754254
13 104 12 0.00031808902846006023
13 104 13 0.0002943494551724598
13 104 14 0.0002824858149095364
13 104 15 0.00026354027717405355
13 104 16 0.0002485910784845269
13 104 17 0.0002322814262579113
13 104 18 0.00022304678553294294
13 104 19 0.00021224615501736822
13 104 20 0.0002047815087844993
13 104 21 0.00019599418079482007
13 104 22 0.00018933904695707106
13 104 23 0.00018430652629146944
13 104 24 0.0001778329171674699
13 104 25 0.00017252391358832072
13 104 26 0.00016652554689094195
13 104 27 0.00016384538314524773
13 104 28 0.0001606537693482487
13 104 29 0.00015865655388681884
13 104 30 0.00015100571951247028
13 104 31 0.00015179045549329798
13 104 32 0.00014734491550593364
13 104 33 0.00014629045967246292
13 104 34 0.0001407320241212289
13 104 35 0.00013796762458362943
13 104 36 0.0001369418211349334
13 104 37 0.00013516530822081248
13 104 38 0.00013621115712871768
13 104 39 0.0001341679109129561
13 104 40 0.00013279966477405092
13 104 41 0.0001301704106622749
13 104 42 0.00013114326274389155
13 104 43 0.00012599679031700608
13 104 44 0.00012462191863368315
13 104 45 0.0001271724421660715
13 104 46 0.0001245914865907033
13 104 47 0.00012428909428687323
13 104 48 0.00012145470750719192
13 104 49 0.00012305311267593242
13 104 50 0.0001220953720912363
13 104 51 0.00012062497626352537
13 104 52 0.0001196053177308835
13 104 53 0.00011956841056943062
13 104 54 0.00012120316085065101
13 104 55 0.00012016698977374379
13 104 56 0.0001185702188203203
13 104 57 0.00011936356627187633
13 104 58 0.00011760410129841892
13 104 59 0.00011675376076410778
13 104 60 0.00011825447633602486
13 104 61 0.00012366965208791752
13 104 62 0.00014105938265540776
13 104 63 3.0060250396360093e-32
19 0 0 3.2084629814427824e-05
19 0 1 1.575208824656206e-05
19 0 2 1.5905898434090813e-05
19 0 3 1.5877524021301616e-05
19 0 4 1.593434459871277e-05
19 0 5 1.599369815978257e-05
19 0 6 1.5741234832943432e-05
19 0 7 1.5534439124394064e-05
19 0 8 1.5728806120255504e-05
19 0 9 1.586650291568337e-05
19 0 10 1.5888316226173903e-05
19 0 11 1.5646289765821166e-05
19 0 12 1.6012669615042748e-05
19 0 13 1.5700317272911613e-05
19 0 14 1.5837064339147614e-05
19 0 15 1.5998918658925903e-05
19 0 16 1.6131974420623978e-05
19 0 17 1.563333011368918e-05
19 0 18 1.5784668464740436e-05
19 0 19 1.5824444559242757e-05
19 0 20 1.586013269526472e-05
19 0 21 1.6049007115846122e-05
19 0 22 1.6014469004633374e-05
19 0 23 1.609633409289579e-05
19 0 24 1.5802318665696822e-05
19 0 25 1.620161365100541e-05
19 0 26 1.5828192197966538e-05
19 0 27 1.6166496047028896e-05
19 0 28 1.598884520134977e-05
19 0 29 1.5874277400455963e-05
19 0 30 1.5785857140230367e-05
19 0 31 1.6065913157315594e-05
19 0 32 1.6108901179334907e-05
19 0 33 1.6131711215338032e-05
19 0 34 1.5926545307121326e-05
19 0 35 1.6121512785893378e-05
19 0 36 1.5917116767929365e-05
19 0 37 1.609756176208295e-05
19 0 38 1.5884676550804832e-05
19 0 39 1.5995921902686516e-05
19 0 40 1.597387089301302e-05
19 0 41 1.6315098073951797e-05
19 0 42 1.611666361588767e-05
19 0 43 1.612189649894684e-05
19 0 44 1.6129140462806863e-05
19 0 45 1.6183343509154922e-05
19 0 46 1.5968646029220245e-05
19 0 47 1.590167864024656e-05
19 0 48 1.6051954223279852e-05
19 0 49 1.5904014418710704e-05
19 0 50 1.5977471673213653e-05
19 0 51 1.6177440599750936e-05
19 0 52 1.5726023426281817e-05
19 0 53 1.6312407939179475e-05
19 0 54 1.6163904486649712e-05
19 0 55 1.6031710368937918e-05
19 0 56 1.6032778038012724e-05
19 0 57 1.6104802222853715e-05
19 0 58 1.6085308857304894e-05
19 0 59 1.5918170900526728e-05
19 0 60 1.5942066863163976e-05
19 0 61 1.6261431864184912e-05
19 0 62 1.639076008742924e-05
19 0 63 1.833937428830715e-33
19 8 0 5.1542620208551185e-05
19 8 1 1.906627503250631e-05
19 8 2 1.9289199070924626e-05
19 8 3 1.7075558092337774e-05
19 8 4 1.675964059176816e-05
19 8 5 1.6112554405174876e-05
19 8 6 1.6082378787506084e-05
19 8 7 1.5972979960515786e-05
19 8 8 1.63242865912028e-05
19 8 9 1.5938409132263274e-05
19 8 10 1.6004543341299576e-05
19 8 11 1.6139367124381225e-05
19 8 12 1.5809716503224896e-05
19 8 13 1.6037364666799554e-05
19 8 14 1.5988444838631358e-05
19 8 15 1.58502991679339e-05
19 8 16 1.5979177805982808e-05
19 8 17 1.599028919100495e-05
19 8 18 1.5761305644109272e-05
19 8 19 1.620294580534627e-05
19 8 20 1.592974228641219e-05
19 8 21 1.5891609408654874e-05
19 8 22 1.5980429131629333e-05
19 8 23 1.608954937144336e-05
19 8 24 1.601199447003661e-05
19 8 25 1.5907468357070776e-05
19 8 26 1.5895343671567824e-05
19 8 27 1.611019586533498e-05
19 8 28 1.587544108294439e-05
19 8 29 1.609846335063971e-05
19 8 30 1.61165644834398e-05
19 8 31 1.591918924710263e-05
19 8 32 1.606715647105506e-05
19 8 33 1.5835629301487985e-05
19 8 34 1.6213953002031784e-05
19 8 35 1.6068917868126444e-05
19 8 36 1.5955331997775234e-05
19 8 37 1.592330217912181e-05
19 8 38 1.5771039295971515e-05
19 8 39 1.594505523595915e-05
19 8 40 1.6197557719809003e-05
19 8 41 1.5940076941824405e-05
19 8 42 1.586976232318812e-05
19 8 43 1.610705398785046e-05
19 8 44 1.607316005327362e-05
19 8 45 1.6355868773322398e-05
19 8 46 1.589507066709281e-05
19 8 47 1.6165663033468493e-05
19 8 48 1.6011479291275217e-05
19 8 49 1.6039559321703146e-05
19 8 50 1.5925118441517537e-05
19 8 51 1.6217594504990698e-05
19 8 52 1.6121373308948126e-05
19 8 53 1.6075642402331184e-05
19 8 54 1.6155481623931922e-05
19 8 55 1.6269517545679923e-05
19 8 56 1.608597097305878e-05
19 8 57 1.611685059072117e-05
19 8 58 1.6102394467880346e-05
19 8 59 1.635986682976219e-05
19 8 60 1.6226460415056778e-05
19 8 61 1.6005625665693767e-05
19 8 62 1.627433700963579e-05
19 8 63 1.8798191619038877e-33
19 16 0 0.00019852771712892988
19 16 1 3.734684548705264e-05
19 16 2 4.236601330362255e-05
19 16 3 2.68191216299172e-05
19 16 4 2.225348209717685e-05
19 16 5 1.9913568747734188e-05
19 16 6 1.8683838956295562e-05
19 16 7 1.8204283516518514e-05
19 16 8 1.7626890880205368e-05
19 16 9 1.7503838527761737e-05
19 16 10 1.6950713523516505e-05
19 16 11 1.7097210503086234e-05
19 16 12 1.710348972007032e-05
19 16 13 1.693866091429085e-05
19 16 14 1.6846472557903643e-05
19 16 15 1.6823554353314763e-05
19 16 16 1.662534770023184e-05
19 16 17 1.67362451009818e-05
19 16 18 1.6822547288354554e-05
19 16 19 1.6893660694494817e-05
19 16 20 1.6513580794344668e-05
19 16 21 1.656084995661608e-05
19 16 22 1.6578789516668035e-05
19 16 23 1.661261101750807e-05
19 16 24 1.6754165633459228e-05
19 16 25 1.6611743896409093e-05
19 16 26 1.6427019987092324e-05
19 16 27 1.6556204806263513e-05
19 16 28 1.638860972236579e-05
19 16 29 1.6401175190032312e-05
19 16 30 1.639491079056668e-05
19 16 31 1.6268493903134334e-05
19 16 32 1.6310552595419074e-05
19 16 33 1.6495514063556738e-05
19 16 34 1.637093984840022e-05
19 16 35 1.6114562847669143e-05
19 16 36 1.6156101668416788e-05
19 16 37 1.6536269842472032e-05
19 16 38 1.6370207441623223e-05
19 16 39 1.6448143573015804e-05
19 16 40 1.633629051174987e-05
19 16 41 1.636125493438125e-05
19 16 42 1.6382907810784397e-05
19 16 43 1.6542064498716144e-05
19 16 44 1.6618359441256404e-05
19 16 45 1.6248174748985635e-05
19 16 46 1.629135102986396e-05
19 16 47 1.6252443710131618e-05
19 16 48 1.6498664649450352e-05
19 16 49 1.655190111534048e-05
19 16 50 1.6435396581703872e-05
19 16 51 1.644235569320773e-05
19 16 52 1.6228005171593755e-05
19 16 53 1.6015766681922506e-05
19 16 54 1.6335883573333713e-05
19 16 55 1.612026581616975e-05
19 16 56 1.6450305178419228e-05
19 16 57 1.653260392262645e-05
19 16 58 1.6384525377102843e-05
19 16 59 1.6550377032164528e-05
19 16 60 1.6439546003069034e-05
19 16 61 1.633189118646973e-05
19 16 62 1.6370838572597857e-05
19 16 63 1.993625848226286e-33
19 32 0 0.0011431457674092795
19 32 1 0.00016623099278577897
19 32 2 0.0002413799880788926
19 32 3 0.0001286688423808898
19 32 4 8.684129070459998e-05
19 32 5 6.340954842303809e-05
19 32 6 5.1188212811320234e-05
19 32 7 4.227703799695894e-05
19 32 8 3.787257743611134e-05
19 32 9 3.36206731978506e-05
19 32 10 3.056422549750594e-05
19 32 11 2.9249920134596856e-05
19 32 12 2.7305594407324418e-05
19 32 13 2.6050754676213628e-05
19 32 14 2.4778819490327443e-05
19 32 15 2.3780991159729682e-05
19 32 16 2.3000387156996468e-05
19 32 17 2.237524488869181e-05
19 32 18 2.2136293787488643e-05
19 32 19 2.155977730692972e-05
19 32 20 2.1105552058645243e-05
19 32 21 2.064991540269257e-05
19 32 22 2.0293673540497014e-05
19 32 23 2.030852678656184e-05
19 32 24 2.0070107800195138e-05
19 32 25 1.9501409797894835e-05
19 32 26 1.9790202640403513e-05
19 32 27 1.919540735606565e-05
19 32 28 1.9150565609532454e-05
19 32 29 1.9278591387898803e-05
19 32 30 1.9084449017701458e-05
19 32 31 1.9279030996228468e-05
19 32 32 1.852060729555996e-05
19 32 33 1.880697361329456e-05
19 32 34 1.8856429432849988e-05
19 32 35 1.8314953682350672e-05
19 32 36 1.8190410103687734e-05
19 32 37 1.854417945502543e-05
19 32 38 1.8627245547767726e-05
19 32 39 1.8028405850997375e-05
19 32 40 1.851935112118151e-05
19 32 41 1.849281849867258e-05
19 32 42 1.8448275663831338e-05
19 32 43 1.8605894122256546e-05
19 32 44 1.853999822652576e-05
19 32 45 1.823066021608568e-05
19 32 46 1.8306719748301002e-05
19 32 47 1.8315695501641596e-05
19 32 48 1.814617794865395e-05
19 32 49 1.8373670868444478e-05
19 32 50 1.8257074156870618e-05
19 32 51 1.7876997261989354e-05
19 32 52 1.8200867248759204e-05
19 32 53 1.8317086783301056e-05
19 32 54 1.8116741768449816e-05
19 32 55 1.825107349546e-05
19 32 56 1.80479415690993e-05
19 32 57 1.8085383285785574e-05
19 32 58 1.816688422119511e-05
19 32 59 1.846123515931973e-05
19 32 60 1.808809601854522e-05
19 32 61 1.805718673356964e-05
19 32 62 1.8366314516969245e-05
19 32 63 3.0455948350585698e-33
19 48 0 0.0037201445431367846
19 48 1 0.0004901097235914946
19 48 2 0.0008077463552647715
19 48 3 0.00037259594852634875
19 48 4 0.0002319849191530148
19 48 5 0.00016021076891956868
19 48 6 0.00012080439586444287
19 48 7 9.806581561605648e-05
19 48 8 8.265566469384681e-05
19 48 9 6.940396609094299e-05
19 48 10 6.32288982921114e-05
19 48 11 5.5924567405653124e-05
19 48 12 5.170180659452827e-05
19 48 13 4.7724670752299344e-05
19 48 14 4.528309943374785e-05
19 48 15 4.236452981569074e-05
19 48 16 3.9523760258039765e-05
19 48 17 3.791542454167102e-05
19 48 18 3.6353746733185176e-05
19 48 19 3.5732750412931544e-05
19 48 20 3.443648462894938e-05
19 48 21 3.2939966466013906e-05
19 48 22 3.245427651080262e-05
19 48 23 3.190670211316931e-05
19 48 24 3.08811250639518e-05
19 48 25 3.0411742257792957e-05
19 48 26 2.9963218821415422e-05
19 48 27 2.9228363528704144e-05
19 48 28 2.8633141856382986e-05
19 48 29 2.8674201912460086e-05
19 48 30 2.828595422519023e-05
19 48 31 2.7899301764694052e-05
19 48 32 2.7305658596571153e-05
19 48 33 2.6925997022154504e-05
19 48 34 2.7319833695700847e-05
19 48 35 2.7000491642052298e-05
19 48 36 2.6332599170070043e-05
19 48 37 2.632800789283829e-05
19 48 38 2.5989185468201084e-05
19 48 39 2.6109441010124083e-05
19 48 40 2.5270024075634305e-05
19 48 41 2.5218191761561662e-05
19 48 42 2.546107676560481e-05
19 48 43 2.509205340398542e-05
19 48 44 2.4277065704232428e-05
19 48 45 2.4963974933391062e-05
19 48 46 2.4627774566512173e-05
19 48 47 2.4658220446882144e-05
19 48 48 2.4234142027598953e-05
19 48 49 2.367685893042932e-05
19 48 50 2.3816941330605587e-05
19 48 51 2.413193499655194e-05
19 48 52 2.3355434879528268e-05
19 48 53 2.355779443249173e-05
19 48 54 2.3590300559313473e-05
19 48 55 2.356810155744912e-05
19 48 56 2.321265510207871e-05
19 48 57 2.3607610372954273e-05
19 48 58 2.3577619510762275e-05
19 48 59 2.3186115864649524e-05
19 48 60 2.3259634370437096e-05
19 48 61 2.2963054611999087e-05
19 48 62 2.4215554062688305e-05
19 48 63 5.748713094950159e-33
19 64 0 0.008079244539267104
19 64 1 0.0012081801138964017
19 64 2 0.0019311596739898175
19 64 3 0.0010296792073946725
19 64 4 0.0006415781489893285
19 64 5 0.0004465991600999443
19 64 6 0.00033323458895600936
19 64 7 0.0002606038722053156
19 64 8 0.0002179610888032678
19 64 9 0.00019243974412892892
19 64 10 0.0001652458819589535
19 64 11 0.0001513406904249445
19 64 12 0.00013776585808872207
19 64 13 0.0001283615654985263
19 64 14 0.00011718020433378134
19 64 15 0.0001086347843261919
19 64 16 0.00010398952297380938
19 64 17 9.815777117929335e-05
19 64 18 9.379630731960404e-05
19 64 19 8.738074110279515e-05
19 64 20 8.538755428207393e-05
19 64 21 8.065726117946661e-05
19 64 22 7.917527632469595e-05
19 64 23 7.63247210336863e-05
19 64 24 7.493919486100265e-05
19 64 25 7.188348790451181e-05
19 64 26 7.071349621054586e-05
19 64 27 6.86623843813818e-05
19 64 28 6.744387638368837e-05
19 64 29 6.580439168749343e-05
19 64 30 6.451799507388124e-05
19 64 31 6.486803341342708e-05
19 64 32 6.269419193462525e-05
19 64 33 6.202497109843627e-05
19 64 34 5.983798892306955e-05
19 64 35 5.960174045318828e-05
19 64 36 5.8111614111644566e-05
19 64 37 5.648781839687669e-05
19 64 38 5.61057532017957e-05
19 64 39 5.5142072650821755e-05
19 64 40 5.4404985375286706e-05
19 64 41 5.408306864045096e-05
19 64 42 5.332075550961048e-05
19 64 43 5.1253687930318754e-05
19 64 44 5.203541949540215e-05
19 64 45 5.201437090820014e-05
19 64 46 5.0022781423575786e-05
19 64 47 4.848810359127168e-05
19 64 48 4.8260275235224e-05
19 64 49 4.804605022284193e-05
19 64 50 4.893279341048116e-05
19 64 51 4.7899730069309786e-05
19 64 52 4.764010569035656e-05
19 64 53 4.7430826931877376e-05
19 64 54 4.686792451037996e-05
19 64 55 4.561945128464277e-05
19 64 56 4.5934525742286035e-05
19 64 57 4.552256071797462e-05
19 64 58 4.578742072800248e-05
19 64 59 4.613876768774779e-05
19 64 60 4.5750730990551294e-05
19 64 61 4.2637272517752856e-05
19 64 62 5.629699495355368e-05
19 64 63 1.2849423723837025e-32
19 72 0 0.011037977423035673
19 72 1 0.0016416462671376623
19 72 2 0.002403207034340687
19 72 3 0.0013365066992824216
19 72 4 0.000850299303571884
19 72 5 0.0005816037571635673
19 72 6 0.00044203875052845136
19 72 7 0.00035040873067236205
19 72 8 0.0002890120185119064
19 72 9 0.0002576737858418108
19 72 10 0.0002288806072900451
19 72 11 0.00020683862481290496
19 72 12 0.00018580935184649394
19 72 13 0.00017007914930665697
19 72 14 0.00015779485745831754
19 72 15 0.0001445632466621204
19 72 16 0.00013735059965608383
19 72 17 0.00012961052586577497
19 72 18 0.00012335035337229672
19 72 19 0.00011608309735954881
19 72 20 0.0001124529123176701
19 72 21 0.00010736025655703395
19 72 22 0.00010472108532305334
19 72 23 0.00010095144849778306
19 72 24 9.6578446376161e-05
19 72 25 9.495534275880226e-05
19 72 26 9.122094333029204e-05
19 72 27 8.942577246441171e-05
19 72 28 8.595509295609592e-05
19 72 29 8.477657386701638e-05
19 72 30 8.447145868895606e-05
19 72 31 8.228486078224732e-05
19 72 32 8.02777009792396e-05
19 72 33 8.007167624059979e-05
19 72 34 7.826157381853509e-05
19 72 35 7.663186610108466e-05
19 72 36 7.573702891042669e-05
19 72 37 7.376446969051468e-05
19 72 38 7.364495496206495e-05
19 72 39 7.263136594961478e-05
19 72 40 7.036840502680462e-05
19 72 41 7.001382181137655e-05
19 72 42 6.945258586864137e-05
19 72 43 6.750199719360674e-05
19 72 44 6.75935397781351e-05
19 72 45 6.671550366512197e-05
19 72 46 6.529013387723577e-05
19 72 47 6.585364235403376e-05
19 72 48 6.55637201310346e-05
19 72 49 6.406990726773728e-05
19 72 50 6.393295830152232e-05
19 72 51 6.263730764564526e-05
19 72 52 6.271243129929331e-05
19 72 53 6.221933045610803e-05
19 72 54 6.153268820800405e-05
19 72 55 6.1013721400888984e-05
19 72 56 6.121072039392735e-05
19 72 57 6.109568779911218e-05
19 72 58 6.015517376977992e-05
19 72 59 6.0826267891524275e-05
19 72 60 5.9142694793412024e-05
19 72 61 5.8363639052948915e-05
19 72 62 7.578167415493928e-05
19 72 63 1.7169131761862387e-32
19 80 0 0.014472729435021892
19 80 1 0.00215708819549644
19 80 2 0.0030322369620744056
19 80 3 0.0016558319087627358
19 80 4 0.0010023760582279712
19 80 5 0.0006972051690591779
19 80 6 0.0005180676209701065
19 80 7 0.00041419051898339504
19 80 8 0.0003419339619170774
19 80 9 0.00030086051453977517
19 80 10 0.00027279081439069244
19 80 11 0.00023996663010868714
19 80 12 0.00022225595811967125
19 80 13 0.00020624082467766497
19 80 14 0.00018897406949650605
19 80 15 0.00017775983781236494
19 80 16 0.00016572005123032988
19 80 17 0.00015361410452270933
19 80 18 0.00014664571964038829
19 80 19 0.0001408700331649716
19 80 20 0.00013639763074549594
19 80 21 0.00012825569207624638
19 80 22 0.00012454325145151853
19 80 23 0.00011943772531288837
19 80 24 0.00011567893743470949
19 80 25 0.0001128816952843034
19 80 26 0.00010930578104763537
19 80 27 0.00010670957968056509
19 80 28 0.00010403343234640345
19 80 29 0.00010127604198841632
19 80 30 9.933313398641141e-05
19 80 31 9.915595465349163e-05
19 80 32 9.598691753750936e-05
19 80 33 9.656844546181492e-05
19 80 34 9.391312478456283e-05
19 80 35 9.063173835481428e-05
19 80 36 8.983977938210259e-05
19 80 37 8.81191655610508e-05
19 80 38 8.720546682546778e-05
19 80 39 8.577599000326487e-05
19 80 40 8.479787090909992e-05
19 80 41 8.466817555394327e-05
19 80 42 8.264362366389985e-05
19 80 43 8.32734754757736e-05
19 80 44 8.214373440651016e-05
19 80 45 8.103266931383399e-05
19 80 46 7.977130218458616e-05
19 80 47 7.795680843521128e-05
19 80 48 7.988585115189789e-05
19 80 49 7.834544673733875e-05
19 80 50 7.7915123103982e-05
19 80 51 7.66971433077162e-05
19 80 52 7.61292291838041e-05
19 80 53 7.525312990901233e-05
19 80 54 7.636152666316212e-05
19 80 55 7.529726478553191e-05
19 80 56 7.613716601659139e-05
19 80 57 7.538197468160858e-05
19 80 58 7.537592718655136e-05
19 80 59 7.568969565156667e-05
19 80 60 7.221714839779635e-05
19 80 61 7.645026843159473e-05
19 80 62 9.223175917963306e-05
19 80 63 2.2036346311845718e-32
19 88 0 0.016725510603343204
19 88 1 0.0027467011207302212
19 88 2 0.0034636030886780076
19 88 3 0.0020742519886764095
19 88 4 0.0011391947923869083
19 88 5 0.0008091990642434106
19 88 6 0.0006276203416472122
19 88 7 0.0004948149424825302
19 88 8 0.0004071337917223441
19 88 9 0.0003513698793687174
19 88 10 0.00031876439666592935
19 88 11 0.0002864674716977024
19 88 12 0.0002605689747969516
19 88 13 0.00023972891531727855
19 88 14 0.00022095626819696829
19 88 15 0.0002083098412375649
19 88 16 0.00019046785580650343
19 88 17 0.0001854328084127972
19 88 18 0.0001768703143038393
19 88 19 0.00016872939448641755
19 88 20 0.000158886728715781
19 88 21 0.00015241279768113685
19 88 22 0.00014619404770112359
19 88 23 0.00013910687706870472
19 88 24 0.00013663593638510863
19 88 25 0.00013430644443083916
19 88 26 0.0001280703543143001
19 88 27 0.0001277718095871217
19 88 28 0.00012131374893390989
19 88 29 0.00011810306818186592
19 88 30 0.00011895099558493794
19 88 31 0.00011491573106103957
19 88 32 0.00011272793294305032
19 88 33 0.00011084622026109222
19 88 34 0.00010857891656442537
19 88 35 0.00010865304067483894
19 88 36 0.00010590745336503621
19 88 37 0.0001041876878734705
19 88 38 0.00010348328233821955
19 88 39 0.00010275370915938373
19 88 40 9.958303885981711e-05
19 88 41 9.996706342762744e-05
19 88 42 9.837309893358408e-05
