# Tau Act n Variance
# (n=0 represents var_a0_sq)
7 16 8 4.1371836372988198e-02
7 16 9 2.9601477239578299e-02
7 16 10 2.1011770031614401e-02
7 16 11 1.5578862596532701e-02
7 16 12 1.1064216118775699e-02
7 16 13 8.1094142390435997e-03
7 16 14 6.0694414723453998e-03
7 16 15 4.4714656838876999e-03
7 16 16 3.3673510834781001e-03
7 16 17 2.5224214894284001e-03
7 16 18 1.9600028555135998e-03
7 16 19 1.5184978270642001e-03
7 16 20 1.2011414306032999e-03
7 16 21 9.4806912559559995e-04
7 16 22 7.7450846167309996e-04
7 16 23 6.5040747444089996e-04
7 16 24 5.5555485445359998e-04
7 16 25 4.5924427521310001e-04
7 16 26 4.0421067089610002e-04
7 16 27 3.5247277405420002e-04
7 16 28 3.0775969494189998e-04
7 16 29 2.7804116011979999e-04
7 16 30 2.5794529560379999e-04
7 16 31 2.3046437771339999e-04
7 16 32 2.1342144557840001e-04
7 16 33 2.0083668192040000e-04
7 16 34 1.8843248015629999e-04
7 16 35 1.7774975293880001e-04
7 16 36 1.6817573963719999e-04
7 16 37 1.5768468481179999e-04
7 16 38 1.5332696493120001e-04
7 16 39 1.4512890056960000e-04
7 16 40 1.4059998507150000e-04
7 16 41 1.3696638732949999e-04
7 16 42 1.3321340318740000e-04
7 16 43 1.2810487112879999e-04
7 16 44 1.2454509938510000e-04
7 16 45 1.1900939395759999e-04
7 16 46 1.1868136506850000e-04
7 16 47 1.1655617173410000e-04
7 16 48 1.1189402252460001e-04
7 16 49 1.1006920486010000e-04
7 16 50 1.0854063183750001e-04
7 16 51 1.0709441318920001e-04
7 16 52 1.0507814832119999e-04
7 16 53 1.0542469246740000e-04
7 16 54 1.0436524383060001e-04
7 16 55 1.0297421234260000e-04
7 16 56 1.0209699837030000e-04
7 16 57 1.0274087745159999e-04
7 16 58 1.0097868443939999e-04
7 16 59 1.0154205113600000e-04
7 16 60 9.8658172832924258e-05
7 16 61 9.9061831752654184e-05
7 16 62 1.0014359900480001e-04
7 16 63 1.6799649958505087e-30
7 32 0 2.5268376376777291e-01
7 32 1 5.8719673230813629e-01
7 32 2 5.0973009797542057e-01
7 32 3 3.3442030646078302e-01
7 32 4 2.1962550768909431e-01
7 32 5 1.4902071912561810e-01
7 32 6 1.0414100716269360e-01
7 32 7 7.2629747856858495e-02
7 32 8 5.2401955524477503e-02
7 32 9 3.8379667069176802e-02
7 32 10 2.8551423955909101e-02
7 32 11 2.0818724257142499e-02
7 32 12 1.5577991094536500e-02
7 32 13 1.1811722038557401e-02
7 32 14 8.8031960063273997e-03
7 32 15 6.5666029679161001e-03
7 32 16 5.2377512653993003e-03
7 32 17 4.0151943573157999e-03
7 32 18 3.1959786554844002e-03
7 32 19 2.5214329835627999e-03
7 32 20 2.0116551288650998e-03
7 32 21 1.6334064030157000e-03
7 32 22 1.3338662865653001e-03
7 32 23 1.1162398341911001e-03
7 32 24 9.2754841118789996e-04
7 32 25 7.9032140163580000e-04
7 32 26 6.7501365903479995e-04
7 32 27 5.8539196267159998e-04
7 32 28 5.0901088087250000e-04
7 32 29 4.5269198242030002e-04
7 32 30 4.0726332410450001e-04
7 32 31 3.6395099148219998e-04
7 32 32 3.2905334492169998e-04
7 32 33 3.0001639498190001e-04
7 32 34 2.7570057286439999e-04
7 32 35 2.5402416721869998e-04
7 32 36 2.3683860520429999e-04
7 32 37 2.1698683974199999e-04
7 32 38 2.0745627390590001e-04
7 32 39 1.9733212860700001e-04
7 32 40 1.8300203983780000e-04
7 32 41 1.7565755921130000e-04
7 32 42 1.6981210052360000e-04
7 32 43 1.6211062649130000e-04
7 32 44 1.5574298351490000e-04
7 32 45 1.4851554942330001e-04
7 32 46 1.4510657794059999e-04
7 32 47 1.4098333190799999e-04
7 32 48 1.3525196435349999e-04
7 32 49 1.3237692888739999e-04
7 32 50 1.2996302162219999e-04
7 32 51 1.2716507384239999e-04
7 32 52 1.2262838692929999e-04
7 32 53 1.2155968112460001e-04
7 32 54 1.2041555622530000e-04
7 32 55 1.1891663242929999e-04
7 32 56 1.1839386059970000e-04
7 32 57 1.1635771702450001e-04
7 32 58 1.1468386482800000e-04
7 32 59 1.1453099730650000e-04
7 32 60 1.1670069146700000e-04
7 32 61 1.1358717769070000e-04
7 32 62 1.1122721920230000e-04
7 32 63 1.9811662474025599e-30
7 48 0 3.1055282589900041e-01
7 48 1 6.4385383096297588e-01
7 48 2 5.4493179479246301e-01
7 48 3 3.4976873502948941e-01
7 48 4 2.2939587260073069e-01
7 48 5 1.5601257154255810e-01
7 48 6 1.0722520356464910e-01
7 48 7 7.6001094515958295e-02
7 48 8 5.3811061235616103e-02
7 48 9 3.8907888881704600e-02
7 48 10 2.8523606278059700e-02
7 48 11 2.1113298147374199e-02
7 48 12 1.5582449454262900e-02
7 48 13 1.1678140096447400e-02
7 48 14 8.7625872310692996e-03
7 48 15 6.7010937034067998e-03
7 48 16 5.2643829630057998e-03
7 48 17 4.1495527759994001e-03
7 48 18 3.2737316671554999e-03
7 48 19 2.6632719182830000e-03
7 48 20 2.1583765557523001e-03
7 48 21 1.7622829264637000e-03
7 48 22 1.4891332883835999e-03
7 48 23 1.2292406823324999e-03
7 48 24 1.0551672975768001e-03
7 48 25 9.1908866851450003e-04
7 48 26 7.9868515627809999e-04
7 48 27 6.9882278475020003e-04
7 48 28 6.1396910745559999e-04
7 48 29 5.3699269749060002e-04
7 48 30 4.8145336342030000e-04
7 48 31 4.4074123559439997e-04
7 48 32 3.9924229430809998e-04
7 48 33 3.6518456184769999e-04
7 48 34 3.3158134612910000e-04
7 48 35 3.0580395258259998e-04
7 48 36 2.8364089307940003e-04
7 48 37 2.6870276095070002e-04
7 48 38 2.4675311602189999e-04
7 48 39 2.3593684445189999e-04
7 48 40 2.2440044979649999e-04
7 48 41 2.1249405266950000e-04
7 48 42 2.0314826403799999e-04
7 48 43 1.9375506986780001e-04
7 48 44 1.8635522650120001e-04
7 48 45 1.7977075847220000e-04
7 48 46 1.7340932819160000e-04
7 48 47 1.6518026867970000e-04
7 48 48 1.6020916771100001e-04
7 48 49 1.5863935768870000e-04
7 48 50 1.5386641731920001e-04
7 48 51 1.4866468493640001e-04
7 48 52 1.4793194375920001e-04
7 48 53 1.4229085959750000e-04
7 48 54 1.4206891066599999e-04
7 48 55 1.3603781313989999e-04
7 48 56 1.3754605620480001e-04
7 48 57 1.3492593276200000e-04
7 48 58 1.3444814234760000e-04
7 48 59 1.3379180029350000e-04
7 48 60 1.2983873680060001e-04
7 48 61 1.2590605755100000e-04
7 48 62 1.2155691605500000e-04
7 48 63 2.1739682208524129e-30
7 64 0 3.7450126709478621e-01
7 64 1 7.0235320875748208e-01
7 64 2 5.9858115657057054e-01
7 64 3 3.8650949965324188e-01
7 64 4 2.5369915933587300e-01
7 64 5 1.6837723276243721e-01
7 64 6 1.1399384278394140e-01
7 64 7 8.1646553301438801e-02
7 64 8 5.7759263354854498e-02
7 64 9 4.2372215048536201e-02
7 64 10 2.9954768639847300e-02
7 64 11 2.2502204666696900e-02
7 64 12 1.6821411069287501e-02
7 64 13 1.2588159589702601e-02
7 64 14 9.5421837639564008e-03
7 64 15 7.5142364628175001e-03
7 64 16 5.8479872307180998e-03
7 64 17 4.6215129209680999e-03
7 64 18 3.7112694036205000e-03
7 64 19 3.0267384396959998e-03
7 64 20 2.4734675169343998e-03
7 64 21 2.0575899897668001e-03
7 64 22 1.7627996106939999e-03
7 64 23 1.4897047474719000e-03
7 64 24 1.2949297873248999e-03
7 64 25 1.1171099290561001e-03
7 64 26 9.7261135575430000e-04
7 64 27 8.6711006127319998e-04
7 64 28 7.7252258109560001e-04
7 64 29 6.9644130460349998e-04
7 64 30 6.2070057348889999e-04
7 64 31 5.6780628735740005e-04
7 64 32 5.2553983136969997e-04
7 64 33 4.8086208756330001e-04
7 64 34 4.4170469872150000e-04
7 64 35 4.1387765128970001e-04
7 64 36 3.8584182181350000e-04
7 64 37 3.5962716019269998e-04
7 64 38 3.4007235426750001e-04
7 64 39 3.1995036205699999e-04
7 64 40 3.0367636597300002e-04
7 64 41 2.8832345502300002e-04
7 64 42 2.7879880529850000e-04
7 64 43 2.6432062833339998e-04
7 64 44 2.5221060052480003e-04
7 64 45 2.4330659919109999e-04
7 64 46 2.3515287854340000e-04
7 64 47 2.2607377353180000e-04
7 64 48 2.2074177683959999e-04
7 64 49 2.1819445622750001e-04
7 64 50 2.0907429789880001e-04
7 64 51 2.0668037404910001e-04
7 64 52 1.9891540662709999e-04
7 64 53 1.9408212233659999e-04
7 64 54 1.8966314854299999e-04
7 64 55 1.8839377817529999e-04
7 64 56 1.8715159176909999e-04
7 64 57 1.8385455420260000e-04
7 64 58 1.8159043908419999e-04
7 64 59 1.7903973413760000e-04
7 64 60 1.7433151868839999e-04
7 64 61 1.6834984988350001e-04
7 64 62 1.7423916340850000e-04
7 64 63 2.4108914278106763e-30
7 72 0 4.1237659041711899e-01
7 72 1 7.4470664195643643e-01
7 72 2 6.3332230974930437e-01
7 72 3 4.1504707076888930e-01
7 72 4 2.6491475721858820e-01
7 72 5 1.8183547130167249e-01
7 72 6 1.2161394194018990e-01
7 72 7 8.5354100319320295e-02
7 72 8 5.9566624394875901e-02
7 72 9 4.3185853953135601e-02
7 72 10 3.1419024682157001e-02
7 72 11 2.3234105959306299e-02
7 72 12 1.7241642566855502e-02
7 72 13 1.3149738633707501e-02
7 72 14 1.0066265768730801e-02
7 72 15 7.9062041380772007e-03
7 72 16 6.1291107205178998e-03
7 72 17 4.9642020302127004e-03
7 72 18 3.9592855933240001e-03
7 72 19 3.2306154466590999e-03
7 72 20 2.7325999100935999e-03
7 72 21 2.2463095785007999e-03
7 72 22 1.8824255000734001e-03
7 72 23 1.6490752969037000e-03
7 72 24 1.4302010336903999e-03
7 72 25 1.2410653506679001e-03
7 72 26 1.1099597769460999e-03
7 72 27 9.8254370885009993e-04
7 72 28 8.7396069264169998e-04
7 72 29 7.9732882840839996e-04
7 72 30 7.2010417047600002e-04
7 72 31 6.5687513474869995e-04
7 72 32 6.0260843432330001e-04
7 72 33 5.5872900960650005e-04
7 72 34 5.2134987128770003e-04
7 72 35 4.8847297859010001e-04
7 72 36 4.5791555874560001e-04
7 72 37 4.3752485081190000e-04
7 72 38 4.0730365949430002e-04
7 72 39 3.8424022096830002e-04
7 72 40 3.7288065132109999e-04
7 72 41 3.5133355089360000e-04
7 72 42 3.3401674456650000e-04
7 72 43 3.2352977151289998e-04
7 72 44 3.1158146571769998e-04
7 72 45 3.0431323402789999e-04
7 72 46 2.9334229198160002e-04
7 72 47 2.8820800404030003e-04
7 72 48 2.7885606474960001e-04
7 72 49 2.7086773488010002e-04
7 72 50 2.6298150094240000e-04
7 72 51 2.5782613803270002e-04
7 72 52 2.5310641341660001e-04
7 72 53 2.4991780103200001e-04
7 72 54 2.4564912902130001e-04
7 72 55 2.3973412011909999e-04
7 72 56 2.3907420897830001e-04
7 72 57 2.3334134869260000e-04
7 72 58 2.2848921905280000e-04
7 72 59 2.2660430126060000e-04
7 72 60 2.2140038060560000e-04
7 72 61 2.1663748720460001e-04
7 72 62 2.4077706688419999e-04
7 72 63 2.5460367697669373e-30
7 80 0 4.5309911486784371e-01
7 80 1 7.7034220891957950e-01
7 80 2 6.9052458636202896e-01
7 80 3 4.4161983440528740e-01
7 80 4 2.8746527416327849e-01
7 80 5 1.9415778616610019e-01
7 80 6 1.3080064478217221e-01
7 80 7 9.0947804503953594e-02
7 80 8 6.4238500933220505e-02
7 80 9 4.6048753183112703e-02
7 80 10 3.3663210744762397e-02
7 80 11 2.4734309839968899e-02
7 80 12 1.8202790814186302e-02
7 80 13 1.4142201906260300e-02
7 80 14 1.0779965271715901e-02
7 80 15 8.3419592367039996e-03
7 80 16 6.6516745696867004e-03
7 80 17 5.3278221689349002e-03
7 80 18 4.3247851857019003e-03
7 80 19 3.4896903468932998e-03
7 80 20 2.9683195902770998e-03
7 80 21 2.4383779722852998e-03
7 80 22 2.1068743636814000e-03
7 80 23 1.8169264368989000e-03
7 80 24 1.5933118179925999e-03
7 80 25 1.3886147946719999e-03
7 80 26 1.2188125851262000e-03
7 80 27 1.0934918776994000e-03
7 80 28 1.0043346516477999e-03
7 80 29 9.0141640501239996e-04
7 80 30 8.1090715236820001e-04
7 80 31 7.4825081914509995e-04
7 80 32 6.9219400263670003e-04
7 80 33 6.5059643634520002e-04
7 80 34 6.2007426378620000e-04
7 80 35 5.7659979257110002e-04
7 80 36 5.4218387228209997e-04
7 80 37 5.1200442912799999e-04
7 80 38 4.8448428119429997e-04
7 80 39 4.6871834514070000e-04
7 80 40 4.5148969317850002e-04
7 80 41 4.3127937322689998e-04
7 80 42 4.1398026205120001e-04
7 80 43 3.9478974970470000e-04
7 80 44 3.8292997068119998e-04
7 80 45 3.7760794903490000e-04
7 80 46 3.6909351797260000e-04
7 80 47 3.5052282716399998e-04
7 80 48 3.3706373241099998e-04
7 80 49 3.3651382669300001e-04
7 80 50 3.3222878556249998e-04
7 80 51 3.2149100691680001e-04
7 80 52 3.2106803545880000e-04
7 80 53 3.1130497496470000e-04
7 80 54 3.0930578183669999e-04
7 80 55 3.0234355597310003e-04
7 80 56 3.0001759150250000e-04
7 80 57 2.9957433381249998e-04
7 80 58 2.9213889688490001e-04
7 80 59 2.8418935524920002e-04
7 80 60 2.7736719515609998e-04
7 80 61 2.8169214202070000e-04
7 80 62 3.2143893466590002e-04
7 80 63 2.6980606762316337e-30
7 88 0 4.8254614027641218e-01
7 88 1 7.7766845408203900e-01
7 88 2 7.3003227816010152e-01
7 88 3 4.7043337992850770e-01
7 88 4 3.0975435964589038e-01
7 88 5 2.0721987738066369e-01
7 88 6 1.4478898146575009e-01
7 88 7 1.0098674241797670e-01
7 88 8 7.1819602094316703e-02
7 88 9 5.3147964293714697e-02
7 88 10 3.7945631411698197e-02
7 88 11 2.8274774022838501e-02
7 88 12 2.1648016018658602e-02
7 88 13 1.6371454353005400e-02
7 88 14 1.2542924039522100e-02
7 88 15 9.5014490536482997e-03
7 88 16 7.6657642617358997e-03
7 88 17 6.1002503709405003e-03
7 88 18 4.9609167979501002e-03
7 88 19 4.0432025880898000e-03
7 88 20 3.3490132273878001e-03
7 88 21 2.8315619660187002e-03
7 88 22 2.4004464892939002e-03
7 88 23 2.0355499239168998e-03
7 88 24 1.7869206203661001e-03
7 88 25 1.5662461676356999e-03
7 88 26 1.3939617143179999e-03
7 88 27 1.2539021599035000e-03
7 88 28 1.1402106865542000e-03
7 88 29 1.0293919457892999e-03
7 88 30 9.4524102869180001e-04
7 88 31 8.6603970115950002e-04
7 88 32 8.0418928015720003e-04
7 88 33 7.5049264700509995e-04
7 88 34 6.9715595494099995e-04
7 88 35 6.6463824426990004e-04
7 88 36 6.2738286599530000e-04
7 88 37 6.0239593399949996e-04
7 88 38 5.6828007107750001e-04
7 88 39 5.4650155911799996e-04
7 88 40 5.2867306850720003e-04
7 88 41 5.0454042415440002e-04
7 88 42 4.8998767521290002e-04
7 88 43 4.6899543304789999e-04
7 88 44 4.5306432648099999e-04
7 88 45 4.4833801137990001e-04
7 88 46 4.3129799928790001e-04
7 88 47 4.2334163129400002e-04
7 88 48 4.1215393289030001e-04
7 88 49 4.0864230740270000e-04
7 88 50 3.9355364674140001e-04
7 88 51 3.8904772495720002e-04
7 88 52 3.8369338576539998e-04
7 88 53 3.7998028104150000e-04
7 88 54 3.7330007189729998e-04
7 88 55 3.7783945562849997e-04
7 88 56 3.6400281176469999e-04
7 88 57 3.5830103831970000e-04
7 88 58 3.5158286155489998e-04
7 88 59 3.4275124072079998e-04
7 88 60 3.3394491580059999e-04
7 88 61 3.4970904801610002e-04
7 88 62 3.9241320755760000e-04
7 88 63 2.9456289033981049e-30
7 96 0 4.9686080644045549e-01
7 96 1 7.7742141769622386e-01
7 96 2 7.4781640566201180e-01
7 96 3 4.8461445807482129e-01
7 96 4 3.2654841818798491e-01
7 96 5 2.2643034082310079e-01
7 96 6 1.5406554670787539e-01
7 96 7 1.1239679641622810e-01
7 96 8 8.0543628689339397e-02
7 96 9 5.9974534472586501e-02
7 96 10 4.5295901707412399e-02
7 96 11 3.3898969322137498e-02
7 96 12 2.5091794679574401e-02
7 96 13 1.9446325479247999e-02
7 96 14 1.4832994792448401e-02
7 96 15 1.1546980420651600e-02
7 96 16 9.0319870950737006e-03
7 96 17 7.1580326997483998e-03
7 96 18 5.7711226817022997e-03
7 96 19 4.7285600682181001e-03
7 96 20 3.9273875682668000e-03
7 96 21 3.3066785040532999e-03
7 96 22 2.7770486140345002e-03
7 96 23 2.4072511592374999e-03
7 96 24 2.0825946364974998e-03
7 96 25 1.8009452293306001e-03
7 96 26 1.6157804696072000e-03
7 96 27 1.4201992387203001e-03
7 96 28 1.2990315022045000e-03
7 96 29 1.1733954673589001e-03
7 96 30 1.0635326531664999e-03
7 96 31 1.0020637842445999e-03
7 96 32 9.1978689188460005e-04
7 96 33 8.5878215514680002e-04
7 96 34 7.9699232809710000e-04
7 96 35 7.6201046028920002e-04
7 96 36 7.2696716066589998e-04
7 96 37 6.8331678007410004e-04
7 96 38 6.5178621035470003e-04
7 96 39 6.1933985642210001e-04
7 96 40 5.9986327411460001e-04
7 96 41 5.7244053802130005e-04
7 96 42 5.5517049598759996e-04
7 96 43 5.3553917470469995e-04
7 96 44 5.1830440371600001e-04
7 96 45 5.0630520229810001e-04
7 96 46 4.9111167422490000e-04
7 96 47 4.8231994216629999e-04
7 96 48 4.7567393763900000e-04
7 96 49 4.5850050562130001e-04
7 96 50 4.5596586449440002e-04
7 96 51 4.4509851540970000e-04
7 96 52 4.2645047956070000e-04
7 96 53 4.2710925167729999e-04
7 96 54 4.2631768308060001e-04
7 96 55 4.2168130939469999e-04
7 96 56 4.1437095688979999e-04
7 96 57 4.0851768823449999e-04
7 96 58 4.0021388852170002e-04
7 96 59 3.8722921542320001e-04
7 96 60 3.9853070003559998e-04
7 96 61 4.1516480162569999e-04
7 96 62 4.3688188940150001e-04
7 96 63 3.1311970265951693e-30
7 104 0 4.9954255346603860e-01
7 104 1 7.6879467214642172e-01
7 104 2 7.4792767778759817e-01
7 104 3 5.0822817042092605e-01
7 104 4 3.4214677504072549e-01
7 104 5 2.3622820756852589e-01
7 104 6 1.6710288607412119e-01
7 104 7 1.2139938391306100e-01
7 104 8 9.0271723116374797e-02
7 104 9 6.6531841742789005e-02
7 104 10 5.1388052157475703e-02
7 104 11 3.9100397288732699e-02
7 104 12 3.0106872605036802e-02
7 104 13 2.3352463751194898e-02
7 104 14 1.8041486788404199e-02
7 104 15 1.4068789517623600e-02
7 104 16 1.1001528857721800e-02
7 104 17 8.6795054702836997e-03
7 104 18 6.9029220311047999e-03
7 104 19 5.6259023031206001e-03
7 104 20 4.6445682951147000e-03
7 104 21 3.8791981245835999e-03
7 104 22 3.2757080376807999e-03
7 104 23 2.8100464477463999e-03
7 104 24 2.3777330236259002e-03
7 104 25 2.1087604889610000e-03
7 104 26 1.8661756378728000e-03
7 104 27 1.6489913422972999e-03
7 104 28 1.4758262280335000e-03
7 104 29 1.3469098408553999e-03
7 104 30 1.2202489278683999e-03
7 104 31 1.1216480127011999e-03
7 104 32 1.0488157361855000e-03
7 104 33 9.7436308855800003e-04
7 104 34 9.0576376259159997e-04
7 104 35 8.6188652005460005e-04
7 104 36 7.9673673518519997e-04
7 104 37 7.5747117507480005e-04
7 104 38 7.2106087194720003e-04
7 104 39 6.9573389403989998e-04
7 104 40 6.7468864510929997e-04
7 104 41 6.4911513222439996e-04
7 104 42 6.2514929639160004e-04
7 104 43 6.0407557952030005e-04
7 104 44 5.7860753948289995e-04
7 104 45 5.6566777912639996e-04
7 104 46 5.5512189134199999e-04
7 104 47 5.4334783078549998e-04
7 104 48 5.2251375898680001e-04
7 104 49 5.1448999047689996e-04
7 104 50 5.1419943238900005e-04
7 104 51 4.9225320515469998e-04
7 104 52 4.9631573309300004e-04
7 104 53 4.8233715979460002e-04
7 104 54 4.7285859202569999e-04
7 104 55 4.7188547498470002e-04
7 104 56 4.6343748625619999e-04
7 104 57 4.6663906270870002e-04
7 104 58 4.4906650606790001e-04
7 104 59 4.4254045683459999e-04
7 104 60 4.3868762313929998e-04
7 104 61 4.6546937668269999e-04
7 104 62 4.8310641685730000e-04
7 104 63 3.2642805428472495e-30
10 0 0 1.1727503694116663e+00
10 0 1 9.6644647056355101e-02
10 0 2 3.0375980882789401e-02
10 0 3 1.3074825599887700e-02
10 0 4 8.2286651664353998e-03
10 0 5 5.0298060818511001e-03
10 0 6 3.5844903051575000e-03
10 0 7 2.6056865942398000e-03
10 0 8 1.9880171676495998e-03
10 0 9 1.5885099677732000e-03
10 0 10 1.3245227144597000e-03
10 0 11 1.0966430610134001e-03
10 0 12 9.1137608998440001e-04
10 0 13 7.8081344980299996e-04
10 0 14 6.9019265214810002e-04
10 0 15 6.0398086367349996e-04
10 0 16 5.4002494005279999e-04
10 0 17 4.7066316880339999e-04
10 0 18 4.3165923010420000e-04
10 0 19 3.9765431148759998e-04
10 0 20 3.6025969397450003e-04
10 0 21 3.2751771463760001e-04
10 0 22 3.0839830149759998e-04
10 0 23 2.8325580946460000e-04
10 0 24 2.6214673114840001e-04
10 0 25 2.5277279331960002e-04
10 0 26 2.3511538495050001e-04
10 0 27 2.1943044362440000e-04
10 0 28 2.0567721329359999e-04
10 0 29 1.9654397344409999e-04
10 0 30 1.8627302970309999e-04
10 0 31 1.7443239612130001e-04
10 0 32 1.7057978398310000e-04
10 0 33 1.6202150801900001e-04
10 0 34 1.5534053872880000e-04
10 0 35 1.4810628179490000e-04
10 0 36 1.4322854650110001e-04
10 0 37 1.3987558685739999e-04
10 0 38 1.3512592247030001e-04
10 0 39 1.3181080831829999e-04
10 0 40 1.2739913252870000e-04
10 0 41 1.2370143719400001e-04
10 0 42 1.1991045146270000e-04
10 0 43 1.1595519198670000e-04
10 0 44 1.1476772105950000e-04
10 0 45 1.1209129967430000e-04
10 0 46 1.1136495233809999e-04
10 0 47 1.0822943176780000e-04
10 0 48 1.0505177642540000e-04
10 0 49 1.0687797465180000e-04
10 0 50 1.0607332574210000e-04
10 0 51 1.0291121886530001e-04
10 0 52 9.9139209675448405e-05
10 0 53 9.8801036022553516e-05
10 0 54 1.0051234643469999e-04
10 0 55 9.7668574003933293e-05
10 0 56 9.7221806074082316e-05
10 0 57 9.6601090794179120e-05
10 0 58 9.4513818872631657e-05
10 0 59 9.5892448926997514e-05
10 0 60 9.4590313721873580e-05
10 0 61 9.4790841257460902e-05
10 0 62 9.4526715896722040e-05
10 0 63 3.1652648764937165e-30
10 8 0 3.0501258524141261e-01
10 8 1 8.1874689466886408e-01
10 8 2 4.6403322167638578e-01
10 8 3 2.5219880856886268e-01
10 8 4 1.3842281854600549e-01
10 8 5 8.5219306703473496e-02
10 8 6 5.1770052993095797e-02
10 8 7 3.3316304015141900e-02
10 8 8 2.2053679246880401e-02
10 8 9 1.4705268154624701e-02
10 8 10 9.6394642199734999e-03
10 8 11 6.5247272618298999e-03
10 8 12 4.4400724772522999e-03
10 8 13 3.1483881498824999e-03
10 8 14 2.2887467812090999e-03
10 8 15 1.6843026736747999e-03
10 8 16 1.2843431894541001e-03
10 8 17 9.7921039692050005e-04
10 8 18 7.8664427961310001e-04
10 8 19 6.3979496487489998e-04
10 8 20 5.3066379801730004e-04
10 8 21 4.6031852336869997e-04
10 8 22 4.0285354307990001e-04
10 8 23 3.5441896074390002e-04
10 8 24 3.1211081535060002e-04
10 8 25 2.8859052883660003e-04
10 8 26 2.6387225428710001e-04
10 8 27 2.4509333731700001e-04
10 8 28 2.2700604176030000e-04
10 8 29 2.1263900821440001e-04
10 8 30 2.0007363131430001e-04
10 8 31 1.8764502186010000e-04
10 8 32 1.8069622885540001e-04
10 8 33 1.6859634895979999e-04
10 8 34 1.6222718624120001e-04
10 8 35 1.5882989400419999e-04
10 8 36 1.4868622180830000e-04
10 8 37 1.4435421107670000e-04
10 8 38 1.3968764604680001e-04
10 8 39 1.3411560332379999e-04
10 8 40 1.3029202069640000e-04
10 8 41 1.2669201258890000e-04
10 8 42 1.2192083969770000e-04
10 8 43 1.1952085884890001e-04
10 8 44 1.1602368395720000e-04
10 8 45 1.1329967327670000e-04
10 8 46 1.1169511018770000e-04
10 8 47 1.1031146933839999e-04
10 8 48 1.0766651359840000e-04
10 8 49 1.0508782134620000e-04
10 8 50 1.0534826752030000e-04
10 8 51 1.0124889781479999e-04
10 8 52 1.0329388881690001e-04
10 8 53 9.9395317794630434e-05
10 8 54 9.9653803146547941e-05
10 8 55 9.8113552442716506e-05
10 8 56 9.8182592189620681e-05
10 8 57 9.6223319597244194e-05
10 8 58 9.5685566674721446e-05
10 8 59 9.7151997031559085e-05
10 8 60 9.6912954065607641e-05
10 8 61 9.6752871596866619e-05
10 8 62 9.7508585020863962e-05
10 8 63 1.6064076351505199e-30
10 16 0 2.4247268740631289e-01
10 16 1 6.3197610922467284e-01
10 16 2 5.0130319353384922e-01
10 16 3 3.2417105300550358e-01
10 16 4 1.9737803950033289e-01
10 16 5 1.3102687415110889e-01
10 16 6 8.6397679960616106e-02
10 16 7 5.9683362421160603e-02
10 16 8 4.1786017398668697e-02
10 16 9 2.9636728192075398e-02
10 16 10 2.1227541076948998e-02
10 16 11 1.5452368203525999e-02
10 16 12 1.1186498685891199e-02
10 16 13 8.0969099849784992e-03
10 16 14 5.8752806958999003e-03
10 16 15 4.3570466315499996e-03
10 16 16 3.3242427549852000e-03
10 16 17 2.4875141802583999e-03
10 16 18 1.8882785548811000e-03
10 16 19 1.4734179486287000e-03
10 16 20 1.1865971776858001e-03
10 16 21 9.5418154147120003e-04
10 16 22 7.6720920298309998e-04
10 16 23 6.5048497809349997e-04
10 16 24 5.3383995727019999e-04
10 16 25 4.6337486015250002e-04
10 16 26 4.0094194900840000e-04
10 16 27 3.4629441848380000e-04
10 16 28 3.0610063404380001e-04
10 16 29 2.7570428236109998e-04
10 16 30 2.5475328162980003e-04
10 16 31 2.3569336203410000e-04
10 16 32 2.1164041532590000e-04
10 16 33 2.0138964290299999e-04
10 16 34 1.8686470237850000e-04
10 16 35 1.7861237569940001e-04
10 16 36 1.6770837555140001e-04
10 16 37 1.6120700031759999e-04
10 16 38 1.5341829597620001e-04
10 16 39 1.4553326253840000e-04
10 16 40 1.4211635387920000e-04
10 16 41 1.3404538697230000e-04
10 16 42 1.3063524864279999e-04
10 16 43 1.2861466297440000e-04
10 16 44 1.2601547318439999e-04
10 16 45 1.1917745173150000e-04
10 16 46 1.1875670034559999e-04
10 16 47 1.1608405611090001e-04
10 16 48 1.1314782571960000e-04
10 16 49 1.1021117427859999e-04
10 16 50 1.0950984054400000e-04
10 16 51 1.0872739326070000e-04
10 16 52 1.0602098831950000e-04
10 16 53 1.0438604235060000e-04
10 16 54 1.0298540764860001e-04
10 16 55 1.0160394246849999e-04
10 16 56 1.0036941472730000e-04
10 16 57 9.9524955788163639e-05
10 16 58 1.0051688757310000e-04
10 16 59 1.0000271506160000e-04
10 16 60 9.8573259163398322e-05
10 16 61 9.9832639466155120e-05
10 16 62 9.8553432972237195e-05
10 16 63 1.7151081792392570e-30
10 32 0 2.9839036449608691e-01
10 32 1 6.4611562202457173e-01
10 32 2 5.2048048685800641e-01
10 32 3 3.2892364511184630e-01
10 32 4 2.0807713946218220e-01
10 32 5 1.3702235333397020e-01
10 32 6 9.4954001100376703e-02
10 32 7 6.4738043351849295e-02
10 32 8 4.6233104069084700e-02
10 32 9 3.2725581529411699e-02
10 32 10 2.3233074310196201e-02
10 32 11 1.6941362047474401e-02
10 32 12 1.2366201109531001e-02
10 32 13 9.1726585074557998e-03
10 32 14 6.7818848416111004e-03
10 32 15 5.2028189766179997e-03
